DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005506;CINE A BRAGANÇA PAULISTA SALA 3;2;6000008;3227;32481;BRAGANÇA PAULISTA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006206;CINE A ITAJUBA 03;3;6000008;15833;41725;ITAJUBÁ;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006026;CINE A LAVRAS SALA 01;2;6000008;15833;39675;LAVRAS;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004947;CINE A MARABÁ SALA 02;4;6000008;28464;28466;MARABÁ;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006527;CINE A MINEIROS 02;2;6000008;15833;45032;MINEIROS;GO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006028;CINE A PARAISO;2;6000008;15833;39676;SÃO SEBASTIÃO DO PARAÍSO;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006143;CINE A POUSO ALEGRE - SALA 3;2;6000008;15833;39367;POUSO ALEGRE;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006299;CINE A RIO VERDE SALA 2;3;6000008;15833;43022;RIO VERDE;GO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5000688;CINE ARICANDUVA 10;56;6000018;1843;897;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002436;CINE BARRA SHOPPING SUL 5;8;6000018;1843;14884;PORTO ALEGRE;RS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5000611;CINE BOURBON 7;10;6000018;1843;904;CAMPO GRANDE;MS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002772;CINE COLOMBO - PINHAL;2;6000008;15833;16611;ESPÍRITO SANTO DO PINHAL;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005546;CINE COLOMBO RESENDE SALA 04;3;6000008;15833;33011;RESENDE;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002613;CINE COLOMBO RIO PARDO;1;6000008;15833;15834;SÃO JOSÉ DO RIO PARDO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005884;CINE COMPANY ALTA FLORESTA;9;;37637;37638;ALTA FLORESTA;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5003099;CINE DOURADA 4;28;;19238;19239;CABO DE SANTO AGOSTINHO;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002119;CINE DUPLEX SALA 01;3;;6615;6584;AMPARO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006267;CINE ESTAÇÃO 02;2;;42658;42659;FRANCO DA ROCHA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006331;CINE GLOBO FREDERICO;10;6000010;20979;43524;FREDERICO WESTPHALEN;RS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004969;CINE GLOBO PALMEIRA;6;6000010;20979;28672;PALMEIRA DAS MISSÕES;RS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005024;CINE GLOBO SANTA ROSA;7;6000010;20979;29163;SANTA ROSA;RS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005612;CINE ITAIM PAULISTA SALA 3;59;;33274;33275;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5000491;CINE NITEROI 4;9;6000018;1843;2543;NITERÓI;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5001254;CINE PIRACICABA SHOPPING I;44;6000002;3136;2781;PIRACICABA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006433;CINE PLAY PANORÂMICO 3;2;6000021;44321;44322;SOROCABA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006361;CINE PRIME URUGUAIANA 02;1;6000110;43318;43979;URUGUAIANA;RS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006018;CINE QUINZE SALA 02;6;6000012;15558;39450;GUARAPUAVA;PR;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5003442;CINE SHOW ANGRA DOS REIS - SALA 1;14;6000025;2973;20914;ANGRA DOS REIS;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004826;CINE SHOW TRÊS RIOS SALA 03;5;6000025;2973;24771;TRÊS RIOS;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006482;CINE SUL LENÇÓIS PAULISTA 01;7;6000121;44707;44708;LENÇÓIS PAULISTA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5000699;CINE TAMBORÉ 7;7;6000018;1843;900;BARUERI;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5001100;CINE TOPÁZIO 1;3;6000057;2968;6742;INDAIATUBA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5001091;CINE VOLTA REDONDA 02;31;6000025;2973;6743;VOLTA REDONDA;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005751;CINE WEST SALA 03;12;;14882;14883;CASCAVEL;PR;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004966;CINE XV APUCARANA SALA 01;2;6000012;15558;28645;APUCARANA;PR;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004560;CINEART CONTAGEM 6;46;6000013;437;26530;CONTAGEM;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005807;CINEFLIX APARECIDA DE GOIANIA - SALA 3;18;6000014;24534;36838;APARECIDA DE GOIÂNIA;GO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004778;CINEFLIX BURITI SHOPPING RIO VERDE - SALA 4;8;6000014;24534;27467;RIO VERDE;GO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005529;CINEFLIX CANTAREIRA SALA 01;31;6000014;25182;32844;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005532;CINEFLIX CANTAREIRA SALA 04;8;6000014;25182;32844;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005403;CINEFLIX GRANJA VIANNA - SALA 5;3;6000014;31741;31743;COTIA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004188;CINEFLIX JK SHOPPING - SALA 5;42;6000014;24534;24535;BRASÍLIA;DF;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005319;CINEFLIX SHOPPING PRAÇA NOVA ARAÇATUBA - SALA 04;22;6000014;25182;31153;ARAÇATUBA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005720;CINEFLIX VALPARAISO SALA 03;22;6000014;24534;34628;VALPARAÍSO DE GOIÁS;GO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;55;6000014;24534;31101;VÁRZEA GRANDE;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005032;CINEMAIS ITUIUTABA - SALA 2;2;6000017;2892;29198;ITUIUTABA;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006016;CINEMANIA;8;;39423;39424;COSMÓPOLIS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005629;CINEMARK CAMAÇARI SALA 05;26;6000018;1843;33652;CAMAÇARI;BA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5001621;CINEMARK JACAREI 2;18;6000018;5130;6664;JACAREÍ;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5001699;CINEMARK NATAL 6;61;6000018;1843;5565;NATAL;RN;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002835;CINEMARK OSASCO 05;24;6000018;1843;16978;OSASCO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5003007;CINEMARK SHOPPING GRANJA VIANA V;6;6000018;1843;18206;COTIA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5003419;CINEMARK SHOPPING RAPOSO TAVARES 01;13;6000018;1843;20591;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002072;CINEMARK TAUAPÉ II / BOULEVARD II;78;6000018;1843;12974;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005234;CINEMARK TIETÊ PLAZA SALA 04;48;6000018;1843;30582;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005236;CINEMARK TIETÊ PLAZA SALA 06;36;6000018;1843;30582;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005220;CINEMARK VILA VELHA SALA 04;41;6000018;1843;30577;VILA VELHA;ES;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002082;CINEMARK VITÓRIA 03;22;6000018;1843;12975;VITÓRIA;ES;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005798;CINEMARK WEST PLAZA SALA 01;24;6000018;1843;36652;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5003532;CINEPOLIS BH 03;25;6000024;17266;22213;BELO HORIZONTE;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005653;CINEPOLIS CARAPICUIBA 03;39;6000024;17266;33905;CARAPICUÍBA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005769;CINEPOLIS ITAQUA GARDEN - SALA 01;8;6000024;17266;35751;ITAQUAQUECETUBA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005693;CINEPOLIS RIOMAR KENNEDY - SALA 02;45;6000024;17266;34309;FORTALEZA;CE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5006501;CINEPOLIS TRES LAGOAS 01;25;6000024;17266;44843;TRÊS LAGOAS;MS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002954;CINESPAÇO NOVO HAMBURGO 1;4;6000018;1014;17855;NOVO HAMBURGO;RS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5004997;CINESYSTEM AMERICAS 01;1;6000027;5348;28834;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005977;CINESYSTEM ANANINDEUA SALA 03;20;6000027;22546;38898;ANANINDEUA;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5002129;CINESYSTEM BANGU 04;28;6000027;5348;13236;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005740;CINESYSTEM MORUMBI TOWN SALA 01;3;6000027;22546;34941;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005572;CINESYSTEM PAULISTA SALA 01;6;6000027;22546;33152;PAULISTA;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005948;CINESYSTEM PAULISTA SALA 09;18;6000027;22546;33152;PAULISTA;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005008;CINESYSTEM S SULACAP 05;17;6000027;5348;28835;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005109;CINÉPOLIS CAMPINAS SHOPPING - SALA 10;37;6000024;17266;30090;CAMPINAS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005171;CINÉPOLIS CUIABÁ - SALA 7;15;6000024;17266;30122;CUIABÁ;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005089;CINÉPOLIS ITAQUERA SALA 06;109;6000024;17266;30012;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005160;CINÉPOLIS MANAUS PLAZA - SALA 4;11;6000024;17266;30118;MANAUS;AM;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005360;CINÉPOLIS MANGABEIRA SALA 05;7;6000024;17266;31527;JOÃO PESSOA;PB;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005126;CINÉPOLIS MARÍLIA SHOPPING - SALA 2;9;6000024;17266;30096;MARÍLIA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005129;CINÉPOLIS MARÍLIA SHOPPING - SALA 5;2;6000024;17266;30096;MARÍLIA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5003396;CINÉPOLIS NORTE SUL PLAZA 05;4;6000024;17266;20429;CAMPO GRANDE;MS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005062;CINÉPOLIS PARQUE MAIA SALA 03;16;6000024;17266;29707;GUARULHOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
01/12/2020;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5005184;CINÉPOLIS SHOPPING GUARARAPES - SALA 7;29;6000024;17266;30155;JABOATÃO DOS GUARARAPES;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026003320;11/01/2021 14:55:21
